ModuleName,PhisycalName,ChannelType,ChannelId,ChannelDataType,UnitOfMeasure,Decimals,LogicalNames,ModuleID,ChannelEnabled,ChannelInfo,Description,LogicalName,IsNumeric,Name,AlarmStatus/BenchAlarmOn,AlarmStatus/EngineAlarmOn,AlarmStatus/Status,AlarmStatus/UpperLimit,AlarmStatus/LowerLimit,AlarmStatus/IsAlarmOn,Warning,WarningStatus/BenchAlarmOn,WarningStatus/EngineAlarmOn,WarningStatus/Status,WarningStatus/UpperLimit,WarningStatus/LowerLimit,WarningStatus/IsAlarmOn,EndAcquisitionValue,StartAcquisitionValue,System,BufferedValuesCount,BufferLength,IsBufferFull,BlackBoxLength,Tag,MeasureType,Direction,Category,Key,,,,,,
DSG_CanCcp,zwout_CCP1_AE31a,0,25,8,Grad KW,2,zwout_CCP1_AE31a,3005,TRUE,,,,TRUE,zwout_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935705,,,2,,,
DSG_CanCcp,zwout_CCP1_AE31a_AVERAGE,0,419,8,Grad KW,2,zwout_CCP1_AE31a,3005,TRUE,,,,TRUE,zwout_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936099,,,3,,,
DSG_CanCcp,APP_r_CCP1_AE31a,0,26,8,%,2,APP_r_CCP1_AE31a,3005,TRUE,,,,TRUE,APP_r_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935706,,,3,,,
DSG_CanCcp,APP_r_CCP1_AE31a_AVERAGE,0,420,8,%,2,APP_r_CCP1_AE31a,3005,TRUE,,,,TRUE,APP_r_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936100,,,4,,,
DSG_CanCcp,DFES_ctEntry_CCP1_AE31a,0,27,8,,2,DFES_ctEntry_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_ctEntry_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935707,,,3,,,
DSG_CanCcp,DFES_ctEntry_CCP1_AE31a_AVERAGE,0,421,8,,2,DFES_ctEntry_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_ctEntry_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936101,,,4,,,
DSG_CanCcp,DFES_numDFC_0_CCP1_AE31a,0,28,8,-,2,DFES_numDFC_0_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_0_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935708,,,4,,,
DSG_CanCcp,DFES_numDFC_0_CCP1_AE31a_AVERAGE,0,422,8,-,2,DFES_numDFC_0_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_0_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936102,,,,,,
DSG_CanCcp,DFES_numDFC_1_CCP1_AE31a,0,29,8,-,2,DFES_numDFC_1_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_1_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935709,,,4,,,
DSG_CanCcp,DFES_numDFC_1_CCP1_AE31a_AVERAGE,0,423,8,-,2,DFES_numDFC_1_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_1_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936103,,,,,,
DSG_CanCcp,DFES_numDFC_10_CCP1_AE31a,0,30,8,-,2,DFES_numDFC_10_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_10_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935710,,,4,,,
DSG_CanCcp,DFES_numDFC_10_CCP1_AE31a_AVERAGE,0,424,8,-,2,DFES_numDFC_10_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_10_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936104,,,,,,
DSG_CanCcp,DFES_numDFC_11_CCP1_AE31a,0,31,8,-,2,DFES_numDFC_11_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_11_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935711,,,4,,,
DSG_CanCcp,DFES_numDFC_11_CCP1_AE31a_AVERAGE,0,425,8,-,2,DFES_numDFC_11_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_11_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936105,,,,,,
DSG_CanCcp,DFES_numDFC_12_CCP1_AE31a,0,32,8,-,2,DFES_numDFC_12_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_12_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935712,,,4,,,
DSG_CanCcp,DFES_numDFC_12_CCP1_AE31a_AVERAGE,0,426,8,-,2,DFES_numDFC_12_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_12_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936106,,,,,,
DSG_CanCcp,DFES_numDFC_13_CCP1_AE31a,0,33,8,-,2,DFES_numDFC_13_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_13_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935713,,,4,,,
DSG_CanCcp,DFES_numDFC_13_CCP1_AE31a_AVERAGE,0,427,8,-,2,DFES_numDFC_13_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_13_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936107,,,,,,
DSG_CanCcp,DFES_numDFC_14_CCP1_AE31a,0,34,8,-,2,DFES_numDFC_14_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_14_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935714,,,4,,,
DSG_CanCcp,DFES_numDFC_14_CCP1_AE31a_AVERAGE,0,428,8,-,2,DFES_numDFC_14_CCP1_AE31a,3005,TRUE,,,,TRUE,DFES_numDFC_14_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936108,,,,,,
